,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
276,-121.37,37.8,33.0,2482.0,119.0,895.0,536.0,4.9286,294900.0,<1H OCEAN
277,-119.72,32.71,38.0,1340.0,280.0,64.0,783.0,5.5955,111400.0,<1H OCEAN
278,-118.31,37.36,35.0,856.0,718.0,2511.0,417.0,1.9425,226900.0,<1H OCEAN
279,-119.17,39.14,20.0,1883.0,380.0,1357.0,815.0,2.5772,261100.0,<1H OCEAN
280,-122.43,34.63,18.0,987.0,322.0,1715.0,537.0,1.6887,158800.0,<1H OCEAN
281,-117.83,33.73,43.0,3745.0,410.0,410.0,313.0,4.5833,229300.0,<1H OCEAN
282,-116.57,34.23,29.0,2405.0,175.0,1789.0,294.0,5.2818,341800.0,INLAND
283,-122.22,34.1,43.0,699.0,492.0,1479.0,81.0,1.9145,172300.0,<1H OCEAN
284,-117.06,32.75,16.0,1366.0,1139.0,533.0,123.0,2.9565,152800.0,NEAR OCEAN
285,-117.93,32.84,30.0,8836.0,55.0,1315.0,133.0,5.5164,245500.0,<1H OCEAN
286,-117.69,39.94,24.0,1839.0,358.0,1027.0,637.0,7.1736,212100.0,<1H OCEAN
287,-119.01,34.62,27.0,2342.0,477.0,1528.0,347.0,2.3,361400.0,NEAR BAY
288,-118.15,37.89,31.0,3304.0,694.0,1615.0,518.0,3.2986,392900.0,<1H OCEAN
289,-117.12,38.25,44.0,1893.0,449.0,135.0,309.0,4.5,122700.0,NEAR BAY
290,-117.9,37.98,14.0,2664.0,520.0,1583.0,229.0,2.7222,83100.0,<1H OCEAN
291,-117.91,34.2,52.0,3201.0,365.0,1605.0,393.0,4.0993,209400.0,<1H OCEAN
292,-122.08,33.99,40.0,2080.0,265.0,954.0,198.0,4.1429,152800.0,INLAND
293,-118.38,33.81,36.0,2079.0,673.0,965.0,240.0,3.5905,316700.0,NEAR OCEAN
294,-120.32,34.3,33.0,1124.0,654.0,1795.0,125.0,4.1448,98700.0,<1H OCEAN
295,-122.16,34.49,36.0,1359.0,331.0,849.0,163.0,2.4792,70000.0,<1H OCEAN
296,-122.43,34.03,17.0,2736.0,526.0,1538.0,284.0,3.1985,225000.0,<1H OCEAN
297,-117.29,37.72,24.0,1064.0,489.0,704.0,741.0,8.1871,130900.0,<1H OCEAN
298,-118.33,35.33,35.0,3881.0,189.0,3265.0,1135.0,5.6936,134700.0,INLAND
299,-120.61,33.97,5.0,3151.0,315.0,428.0,167.0,1.425,184000.0,<1H OCEAN
300,-118.43,35.32,2.0,1024.0,454.0,895.0,109.0,3.8681,108500.0,<1H OCEAN
301,-122.11,32.78,33.0,2439.0,1293.0,2628.0,669.0,3.0658,145600.0,<1H OCEAN
302,-117.39,34.27,28.0,7374.0,793.0,800.0,302.0,4.1375,289900.0,NEAR OCEAN
303,-118.45,39.18,12.0,1491.0,515.0,621.0,308.0,5.0754,145300.0,INLAND
304,-122.05,37.62,29.0,1046.0,2141.0,1031.0,445.0,3.9054,162500.0,<1H OCEAN
305,-117.15,37.78,44.0,3833.0,673.0,650.0,1351.0,6.1159,276200.0,<1H OCEAN
306,-122.1,34.09,4.0,2863.0,842.0,1355.0,302.0,2.5804,127400.0,INLAND
307,-117.29,37.58,19.0,2933.0,1221.0,1498.0,52.0,5.0864,166100.0,NEAR BAY
308,-116.92,39.14,52.0,2420.0,352.0,119.0,435.0,2.2244,81700.0,<1H OCEAN
309,-118.06,37.94,13.0,12128.0,968.0,1879.0,537.0,3.0625,391500.0,NEAR OCEAN
310,-118.17,33.95,38.0,2403.0,431.0,920.0,357.0,3.1517,323600.0,NEAR OCEAN
311,-118.22,40.66,44.0,1663.0,1098.0,861.0,538.0,2.9453,161200.0,NEAR BAY
312,-118.39,37.28,17.0,1550.0,410.0,1660.0,374.0,4.6654,154100.0,<1H OCEAN
313,-122.28,34.08,52.0,3333.0,304.0,1468.0,391.0,2.9821,330500.0,INLAND
314,-119.01,33.9,52.0,1517.0,276.0,274.0,387.0,4.2333,500001.0,NEAR OCEAN
315,-121.8,38.04,32.0,3472.0,394.0,2876.0,388.0,8.4952,163900.0,INLAND
316,-118.42,34.06,33.0,4054.0,453.0,1150.0,296.0,4.6583,263000.0,<1H OCEAN
317,-121.34,37.86,32.0,1823.0,587.0,2327.0,168.0,3.1625,154900.0,INLAND
318,-117.16,33.78,31.0,2067.0,647.0,1254.0,210.0,2.6181,203800.0,NEAR OCEAN
319,-117.71,33.85,14.0,1705.0,465.0,891.0,405.0,2.119,171300.0,<1H OCEAN
320,-120.69,34.07,11.0,902.0,417.0,588.0,540.0,2.6623,79200.0,<1H OCEAN
321,-118.39,38.13,20.0,1694.0,245.0,1238.0,574.0,3.59,208900.0,<1H OCEAN
322,-117.93,34.12,16.0,9724.0,421.0,568.0,668.0,2.7797,146000.0,INLAND
323,-119.2,38.14,31.0,1604.0,834.0,2902.0,180.0,4.3851,115000.0,<1H OCEAN
324,-121.72,36.6,15.0,1714.0,390.0,1399.0,603.0,4.9237,242200.0,INLAND
325,-122.43,37.33,37.0,2296.0,444.0,1105.0,433.0,2.3293,140400.0,INLAND
326,-122.3,34.01,6.0,2303.0,225.0,1245.0,196.0,1.8047,147100.0,INLAND
327,-118.28,38.88,32.0,3232.0,255.0,3523.0,184.0,4.6,187500.0,INLAND
328,-121.09,37.86,15.0,2734.0,303.0,2001.0,424.0,3.5341,99500.0,<1H OCEAN
329,-117.7,33.68,16.0,1455.0,399.0,1895.0,638.0,3.8929,98000.0,<1H OCEAN
330,-118.15,36.25,18.0,2211.0,655.0,1804.0,660.0,6.7385,275300.0,<1H OCEAN
331,-118.07,38.58,34.0,1538.0,1319.0,756.0,290.0,7.7743,272400.0,NEAR OCEAN
332,-121.84,38.42,26.0,3204.0,737.0,821.0,606.0,2.8833,87500.0,NEAR OCEAN
333,-117.97,33.82,11.0,2280.0,107.0,1991.0,647.0,3.5139,268300.0,NEAR BAY
334,-117.07,34.25,16.0,1728.0,1078.0,1109.0,841.0,5.7268,54800.0,<1H OCEAN
335,-118.26,33.78,17.0,2474.0,566.0,1717.0,449.0,2.6667,281100.0,<1H OCEAN
336,-118.0,37.62,36.0,3111.0,204.0,562.0,452.0,2.8342,387100.0,NEAR BAY
337,-118.19,34.14,38.0,1965.0,318.0,2080.0,80.0,4.5,166700.0,<1H OCEAN
338,-121.56,37.62,15.0,1848.0,613.0,1993.0,270.0,3.7831,99300.0,NEAR BAY
339,-120.18,38.87,25.0,1156.0,306.0,1755.0,2086.0,4.3145,500001.0,<1H OCEAN
340,-118.95,34.16,23.0,1228.0,1225.0,480.0,671.0,2.7006,91900.0,INLAND
341,-122.41,38.62,38.0,2155.0,395.0,857.0,59.0,6.1968,239200.0,<1H OCEAN
342,-121.58,35.27,18.0,1091.0,382.0,353.0,763.0,1.7109,180800.0,INLAND
343,-117.71,35.55,31.0,2510.0,312.0,1628.0,345.0,3.3438,270800.0,INLAND
344,-118.21,33.0,34.0,1721.0,433.0,939.0,173.0,3.9615,293800.0,NEAR OCEAN
345,-118.2,33.8,20.0,3643.0,531.0,1224.0,599.0,6.5576,115400.0,<1H OCEAN
346,-117.68,38.6,44.0,5484.0,272.0,1264.0,475.0,0.8941,68500.0,INLAND
347,-118.34,37.8,33.0,4605.0,317.0,2954.0,291.0,5.1664,108900.0,<1H OCEAN
348,-122.4,33.91,35.0,5492.0,2558.0,1086.0,383.0,5.1178,162500.0,INLAND
349,-117.2,34.1,39.0,5266.0,184.0,2846.0,585.0,6.0573,374800.0,<1H OCEAN
350,-120.61,34.18,31.0,849.0,375.0,1284.0,403.0,4.1181,212100.0,NEAR BAY
351,-117.97,36.76,21.0,2089.0,190.0,2837.0,34.0,3.0134,166600.0,NEAR BAY
352,-122.46,34.02,26.0,1930.0,548.0,595.0,144.0,3.4028,149400.0,NEAR BAY
353,-122.23,33.92,19.0,2290.0,584.0,1920.0,551.0,4.1993,500001.0,<1H OCEAN
354,-120.09,33.97,18.0,1089.0,292.0,846.0,276.0,4.25,189000.0,<1H OCEAN
355,-117.91,33.95,45.0,3330.0,665.0,1090.0,150.0,2.9145,240600.0,INLAND
356,-119.44,32.59,14.0,3157.0,488.0,1868.0,572.0,5.5942,163200.0,NEAR BAY
357,-117.7,33.85,25.0,2840.0,529.0,913.0,629.0,3.9038,157700.0,<1H OCEAN
358,-117.65,33.97,44.0,2769.0,313.0,1099.0,795.0,2.6104,160900.0,<1H OCEAN
359,-117.15,34.11,3.0,4317.0,562.0,1098.0,474.0,2.551,350000.0,INLAND
360,-121.96,34.01,17.0,1093.0,715.0,1558.0,453.0,4.375,241100.0,<1H OCEAN
361,-118.28,37.73,43.0,2694.0,2924.0,2013.0,467.0,3.253,116000.0,NEAR BAY
362,-118.11,32.8,30.0,3044.0,489.0,2772.0,441.0,4.7932,205600.0,INLAND
363,-122.27,34.0,5.0,2140.0,895.0,1074.0,467.0,5.4236,190600.0,<1H OCEAN
364,-118.89,34.15,36.0,3757.0,331.0,863.0,843.0,4.2596,157300.0,<1H OCEAN
365,-122.01,34.11,32.0,1321.0,220.0,358.0,278.0,7.5196,60300.0,NEAR BAY
366,-118.37,32.72,28.0,1077.0,269.0,1231.0,565.0,4.6211,158500.0,<1H OCEAN
367,-118.2,38.15,32.0,2509.0,798.0,1784.0,549.0,3.9773,255600.0,<1H OCEAN
368,-117.92,37.88,48.0,2017.0,445.0,690.0,395.0,5.3238,350000.0,INLAND
369,-118.42,34.07,52.0,3615.0,348.0,1510.0,668.0,3.5909,334300.0,<1H OCEAN
370,-118.32,33.94,17.0,2794.0,280.0,2177.0,322.0,1.5143,170500.0,INLAND
371,-119.5,37.73,23.0,1150.0,479.0,1183.0,546.0,2.5523,417800.0,<1H OCEAN
372,-118.35,33.89,36.0,1500.0,221.0,992.0,364.0,4.0927,296400.0,<1H OCEAN
373,-122.36,34.17,43.0,2941.0,745.0,1873.0,314.0,1.5481,318500.0,<1H OCEAN
374,-121.53,39.12,34.0,1679.0,361.0,706.0,464.0,3.375,142300.0,INLAND
375,-122.12,33.93,17.0,2402.0,215.0,1382.0,899.0,6.5338,112500.0,<1H OCEAN
376,-122.43,38.9,23.0,17591.0,158.0,1568.0,641.0,4.5033,335700.0,<1H OCEAN
377,-119.7,37.79,34.0,1740.0,857.0,1583.0,329.0,2.69,51700.0,<1H OCEAN
378,-121.33,34.07,20.0,3452.0,372.0,1406.0,1524.0,3.6923,291500.0,INLAND
379,-118.12,37.36,52.0,1229.0,326.0,2200.0,817.0,3.8967,151900.0,INLAND
380,-117.19,37.0,13.0,1549.0,482.0,692.0,360.0,3.2917,154800.0,INLAND
381,-120.7,33.76,20.0,2479.0,,2292.0,155.0,6.0487,46300.0,<1H OCEAN
382,-117.08,33.86,30.0,2452.0,,1171.0,377.0,3.227,148600.0,INLAND
383,-122.5,38.16,26.0,1477.0,663.0,2209.0,372.0,5.7268,137500.0,<1H OCEAN
384,-117.63,36.97,52.0,1429.0,621.0,327.0,239.0,4.1696,150600.0,<1H OCEAN
385,-118.31,34.14,17.0,3692.0,346.0,1033.0,326.0,4.1947,240200.0,INLAND
386,-117.68,33.88,24.0,5266.0,561.0,489.0,660.0,4.1053,258200.0,NEAR OCEAN
387,-118.31,33.99,30.0,3626.0,803.0,556.0,368.0,8.9728,188700.0,INLAND
388,-122.36,32.86,46.0,2440.0,740.0,2161.0,46.0,1.6045,114300.0,<1H OCEAN
389,-117.19,40.56,3.0,1833.0,474.0,1184.0,411.0,2.4931,88300.0,<1H OCEAN
390,-122.53,34.02,52.0,1683.0,439.0,1050.0,647.0,5.7157,167700.0,<1H OCEAN
391,-118.37,34.19,16.0,1437.0,604.0,692.0,407.0,3.9417,90600.0,<1H OCEAN
392,-117.96,33.81,47.0,4447.0,232.0,610.0,393.0,3.8194,106300.0,<1H OCEAN
393,-122.19,37.77,3.0,3197.0,195.0,1498.0,299.0,6.4288,67500.0,NEAR BAY
394,-119.8,37.77,25.0,1583.0,777.0,1081.0,1511.0,3.0398,292900.0,<1H OCEAN
395,-121.95,34.08,26.0,3455.0,617.0,1627.0,615.0,2.425,135700.0,<1H OCEAN
396,-118.11,36.32,26.0,897.0,382.0,1479.0,386.0,2.8533,222700.0,<1H OCEAN
397,-117.24,33.9,32.0,898.0,598.0,822.0,32.0,3.1071,107500.0,<1H OCEAN
398,-120.11,34.2,29.0,1841.0,460.0,4095.0,2419.0,6.0762,145500.0,INLAND
399,-117.72,37.8,34.0,782.0,440.0,1476.0,492.0,4.0827,178600.0,INLAND
400,-122.23,34.17,3.0,2094.0,627.0,580.0,326.0,1.4301,329100.0,<1H OCEAN
401,-117.85,38.2,7.0,1537.0,424.0,511.0,370.0,1.4665,103800.0,<1H OCEAN
402,-122.34,36.3,47.0,3119.0,847.0,484.0,521.0,1.6767,212600.0,<1H OCEAN
403,-121.37,34.09,37.0,2563.0,778.0,3281.0,743.0,3.9934,500001.0,NEAR OCEAN
404,-117.91,36.22,41.0,2995.0,388.0,6080.0,949.0,1.9835,121400.0,INLAND
405,-118.31,33.61,52.0,2309.0,218.0,1811.0,253.0,3.9934,75000.0,<1H OCEAN
406,-118.17,37.6,27.0,12128.0,809.0,1255.0,412.0,2.2102,500001.0,<1H OCEAN
407,-122.3,38.15,14.0,6331.0,507.0,2068.0,818.0,4.6827,53400.0,<1H OCEAN
408,-117.08,34.04,4.0,1328.0,171.0,855.0,684.0,1.3587,67500.0,<1H OCEAN
409,-118.13,33.88,23.0,1742.0,805.0,960.0,451.0,1.6953,192500.0,NEAR OCEAN
410,-121.38,37.9,37.0,1107.0,920.0,1083.0,1222.0,3.225,187500.0,<1H OCEAN
411,-121.32,39.74,43.0,2009.0,255.0,1674.0,356.0,1.875,201400.0,<1H OCEAN
412,-117.86,33.82,40.0,2498.0,499.0,2327.0,282.0,2.1587,187500.0,INLAND
413,-122.33,38.9,40.0,678.0,1274.0,32.0,328.0,5.311,385900.0,<1H OCEAN
414,-122.44,33.88,44.0,2426.0,795.0,959.0,137.0,2.7201,279100.0,NEAR OCEAN
415,-122.28,34.04,36.0,1897.0,299.0,925.0,435.0,3.3152,253900.0,INLAND
416,-122.27,34.13,16.0,2082.0,1618.0,565.0,133.0,2.825,143100.0,NEAR OCEAN
417,-122.18,38.67,24.0,5488.0,273.0,1226.0,517.0,5.5647,53400.0,<1H OCEAN
418,-121.05,32.83,26.0,918.0,832.0,1139.0,279.0,3.3125,133300.0,INLAND
419,-121.91,37.36,17.0,2461.0,480.0,2104.0,471.0,3.6875,138000.0,NEAR OCEAN
420,-118.86,36.7,26.0,2009.0,386.0,1202.0,514.0,2.9389,97400.0,INLAND
421,-118.49,37.48,25.0,1937.0,635.0,641.0,1534.0,2.4185,400000.0,INLAND
422,-117.4,38.58,35.0,311.0,1193.0,1398.0,1632.0,2.5275,145600.0,INLAND
423,-118.23,33.86,29.0,1715.0,210.0,2128.0,618.0,3.1129,164900.0,<1H OCEAN
424,-121.74,34.18,33.0,2424.0,151.0,1319.0,660.0,2.0214,194100.0,INLAND
425,-122.14,34.14,38.0,1010.0,757.0,1432.0,1112.0,3.0083,255700.0,<1H OCEAN
426,-117.96,36.77,27.0,6565.0,75.0,3573.0,196.0,3.5491,138500.0,<1H OCEAN
427,-120.47,37.74,22.0,2932.0,834.0,2432.0,388.0,4.125,99500.0,NEAR OCEAN
428,-118.36,34.04,17.0,1627.0,378.0,1000.0,237.0,2.3333,380000.0,NEAR OCEAN
429,-122.45,37.35,48.0,2697.0,274.0,1443.0,1125.0,6.3749,113400.0,INLAND
430,-121.44,33.92,45.0,3580.0,617.0,582.0,1483.0,5.0754,103800.0,INLAND
431,-118.13,34.26,11.0,660.0,262.0,792.0,468.0,2.5461,123600.0,<1H OCEAN
432,-117.63,33.74,34.0,3193.0,166.0,3384.0,427.0,4.2344,226900.0,<1H OCEAN
433,-117.04,37.79,39.0,2161.0,292.0,2219.0,264.0,3.4233,142100.0,<1H OCEAN
434,-118.35,33.75,19.0,2358.0,305.0,386.0,742.0,2.6623,153700.0,INLAND
435,-122.34,34.02,29.0,1762.0,231.0,1671.0,1028.0,3.7463,230600.0,<1H OCEAN
436,-120.54,34.9,31.0,1777.0,212.0,1772.0,115.0,3.197,500001.0,<1H OCEAN
437,-118.09,34.03,43.0,2478.0,207.0,2229.0,544.0,4.3911,242100.0,<1H OCEAN
438,-117.14,36.81,18.0,963.0,706.0,782.0,648.0,2.905,120600.0,<1H OCEAN
439,-119.23,39.34,21.0,1070.0,267.0,947.0,625.0,4.0625,124700.0,<1H OCEAN
440,-121.87,34.06,14.0,2303.0,424.0,1835.0,506.0,3.8214,120700.0,<1H OCEAN
441,-122.19,36.85,40.0,1227.0,484.0,1195.0,167.0,2.4063,322200.0,<1H OCEAN
442,-122.23,38.03,37.0,1448.0,1040.0,1692.0,669.0,2.9388,93400.0,INLAND
443,-118.31,34.09,36.0,1377.0,164.0,1137.0,498.0,2.2148,110300.0,<1H OCEAN
444,-122.08,38.5,31.0,1433.0,552.0,719.0,453.0,4.0679,108300.0,<1H OCEAN
445,-122.66,34.41,36.0,3618.0,504.0,831.0,386.0,5.5275,267100.0,NEAR OCEAN
446,-121.42,34.24,36.0,1454.0,475.0,546.0,532.0,1.7306,58000.0,<1H OCEAN
447,-122.42,38.09,8.0,2706.0,24.0,36.0,938.0,4.0473,131000.0,INLAND
448,-118.16,37.26,21.0,1108.0,1259.0,609.0,1535.0,1.8176,348600.0,<1H OCEAN
449,-118.44,33.61,41.0,937.0,369.0,341.0,593.0,2.5625,69400.0,<1H OCEAN
450,-117.97,33.2,52.0,3968.0,346.0,646.0,165.0,3.8864,166300.0,<1H OCEAN
451,-121.39,37.34,40.0,2692.0,190.0,1432.0,863.0,1.8281,115100.0,<1H OCEAN
452,-119.07,34.07,38.0,3475.0,1335.0,3310.0,438.0,3.5667,121300.0,<1H OCEAN
453,-122.62,34.26,32.0,2386.0,390.0,597.0,357.0,5.828,348900.0,<1H OCEAN
454,-119.67,34.15,45.0,1609.0,333.0,2205.0,859.0,4.3836,78600.0,NEAR OCEAN
455,-118.14,38.03,29.0,1788.0,872.0,2732.0,154.0,7.5898,137500.0,NEAR BAY
456,-117.1,34.1,28.0,1613.0,434.0,2634.0,509.0,3.0526,94200.0,<1H OCEAN
457,-117.62,37.46,18.0,1806.0,484.0,1135.0,661.0,8.2436,210900.0,INLAND
458,-121.81,40.56,31.0,2075.0,482.0,1663.0,1147.0,3.3005,81100.0,<1H OCEAN
459,-122.27,39.02,11.0,1478.0,305.0,458.0,397.0,3.176,220500.0,<1H OCEAN
460,-118.48,33.91,17.0,2686.0,1473.0,782.0,634.0,3.8512,159100.0,INLAND
461,-122.4,39.35,41.0,1856.0,211.0,1931.0,457.0,3.8542,213400.0,<1H OCEAN
462,-122.4,37.98,42.0,2309.0,604.0,1208.0,557.0,5.4788,162500.0,INLAND
463,-118.3,33.87,11.0,1560.0,197.0,1254.0,317.0,3.1897,83500.0,INLAND
464,-118.38,37.53,26.0,2198.0,161.0,1073.0,320.0,2.462,225600.0,<1H OCEAN
465,-117.12,33.78,36.0,3242.0,354.0,15.0,298.0,3.0431,122500.0,NEAR BAY
466,-117.56,33.81,27.0,4545.0,342.0,1004.0,326.0,4.73,409700.0,NEAR BAY
467,-118.36,33.86,16.0,222.0,672.0,12873.0,659.0,2.6858,320600.0,<1H OCEAN
468,-122.49,34.06,34.0,3003.0,351.0,1216.0,142.0,2.5769,500001.0,<1H OCEAN
469,-121.54,34.1,31.0,2061.0,336.0,857.0,433.0,2.8036,98700.0,<1H OCEAN
470,-117.12,37.77,41.0,412.0,493.0,1774.0,238.0,2.0325,55000.0,NEAR BAY
471,-118.37,34.09,11.0,991.0,831.0,669.0,275.0,7.9556,170200.0,<1H OCEAN
472,-118.34,33.95,46.0,1569.0,413.0,1559.0,446.0,3.6111,370900.0,INLAND
473,-118.06,32.74,16.0,968.0,333.0,861.0,267.0,3.125,211600.0,<1H OCEAN
474,-118.13,34.05,21.0,2377.0,450.0,807.0,463.0,3.33,232500.0,INLAND
475,-117.49,32.57,16.0,5329.0,593.0,731.0,738.0,4.6406,113400.0,INLAND
476,-118.12,34.17,17.0,1458.0,163.0,2061.0,244.0,2.3906,275000.0,<1H OCEAN
477,-122.66,38.06,35.0,1089.0,490.0,944.0,521.0,2.5852,322800.0,<1H OCEAN
478,-117.14,33.62,27.0,215.0,674.0,5477.0,542.0,2.9911,308800.0,<1H OCEAN
479,-117.11,37.91,25.0,5483.0,132.0,741.0,978.0,2.5511,127900.0,<1H OCEAN
480,-121.31,33.65,27.0,1141.0,309.0,1466.0,278.0,3.0393,75600.0,NEAR BAY
481,-121.27,34.11,34.0,1705.0,100.0,2258.0,273.0,3.6204,278000.0,NEAR OCEAN
482,-117.81,38.43,52.0,350.0,389.0,1820.0,609.0,3.15,243600.0,<1H OCEAN
483,-118.27,37.9,14.0,6709.0,401.0,846.0,420.0,2.8728,134700.0,INLAND
484,-118.19,36.87,16.0,1052.0,323.0,493.0,521.0,4.5281,241200.0,INLAND
485,-117.98,33.87,24.0,4133.0,257.0,1020.0,403.0,2.1111,226400.0,INLAND
486,-117.48,37.97,31.0,3895.0,202.0,678.0,476.0,2.809,261300.0,<1H OCEAN
487,-122.91,35.35,8.0,529.0,430.0,746.0,915.0,3.4211,500001.0,<1H OCEAN
488,-118.2,34.03,16.0,610.0,124.0,1672.0,217.0,3.6917,500001.0,INLAND
489,-120.9,37.68,25.0,1991.0,1182.0,1914.0,236.0,5.1155,113800.0,NEAR OCEAN
490,-121.89,37.15,21.0,2773.0,322.0,2624.0,256.0,3.8056,137500.0,<1H OCEAN
491,-121.4,33.9,52.0,3780.0,502.0,1572.0,277.0,2.4286,425000.0,<1H OCEAN
492,-117.25,37.13,33.0,1578.0,465.0,8222.0,383.0,4.8906,185700.0,NEAR OCEAN
493,-118.49,37.75,24.0,3775.0,343.0,826.0,446.0,4.1369,110900.0,NEAR OCEAN
494,-121.87,33.84,49.0,3305.0,737.0,1696.0,282.0,6.1043,264100.0,<1H OCEAN
495,-117.11,33.72,33.0,1632.0,393.0,705.0,223.0,2.1389,221200.0,NEAR OCEAN
496,-118.06,37.39,45.0,1959.0,664.0,1141.0,360.0,4.2917,98100.0,<1H OCEAN
497,-118.67,34.05,32.0,520.0,115.0,1227.0,975.0,5.0731,293500.0,<1H OCEAN
498,-117.66,33.92,21.0,2827.0,601.0,1831.0,419.0,3.9519,165300.0,NEAR BAY
499,-117.9,33.74,25.0,2605.0,261.0,1191.0,366.0,4.6528,234400.0,INLAND
500,-120.65,36.19,10.0,1690.0,748.0,578.0,168.0,3.6625,260300.0,<1H OCEAN
501,-117.62,33.99,26.0,1106.0,307.0,787.0,405.0,2.4,54100.0,INLAND
502,-122.11,39.76,9.0,2020.0,74.0,837.0,90.0,6.5206,257700.0,NEAR BAY
503,-118.54,34.19,32.0,1157.0,205.0,494.0,375.0,5.234,220900.0,INLAND
504,-117.49,36.34,15.0,1614.0,636.0,314.0,169.0,6.4468,68300.0,NEAR OCEAN
505,-118.19,33.85,50.0,3867.0,244.0,1302.0,93.0,6.223,172600.0,NEAR OCEAN
506,-122.7,36.59,16.0,3880.0,225.0,3141.0,171.0,3.7857,93900.0,NEAR BAY
507,-117.31,38.36,35.0,2124.0,740.0,481.0,267.0,2.2723,68400.0,INLAND
508,-121.94,34.18,17.0,2630.0,157.0,1072.0,840.0,3.1796,310000.0,NEAR BAY
509,-122.74,38.56,22.0,12342.0,285.0,670.0,340.0,2.585,436400.0,<1H OCEAN
510,-120.43,37.7,18.0,1458.0,519.0,551.0,506.0,6.3489,99100.0,INLAND
511,-118.5,33.9,23.0,1772.0,271.0,673.0,261.0,1.625,70500.0,<1H OCEAN
512,-118.3,34.15,34.0,3896.0,318.0,1857.0,750.0,6.4562,126800.0,INLAND
513,-122.46,34.38,40.0,2242.0,135.0,1674.0,93.0,3.6308,225200.0,INLAND
514,-118.42,33.88,10.0,1643.0,457.0,266.0,1042.0,1.3527,500001.0,NEAR BAY
515,-117.11,36.97,41.0,914.0,898.0,591.0,175.0,2.8798,105200.0,INLAND
516,-121.24,34.29,26.0,2104.0,495.0,1398.0,418.0,1.9818,164900.0,NEAR OCEAN
517,-122.25,37.92,19.0,1489.0,224.0,1216.0,342.0,4.3214,500001.0,INLAND
518,-122.08,34.44,45.0,2609.0,629.0,2143.0,303.0,2.5966,363200.0,<1H OCEAN
519,-122.23,38.58,32.0,1625.0,320.0,670.0,263.0,3.9615,221000.0,INLAND
520,-118.44,39.53,16.0,3404.0,8.0,446.0,1326.0,8.3996,245800.0,<1H OCEAN
521,-115.55,33.83,8.0,1946.0,309.0,2259.0,475.0,5.5773,453800.0,<1H OCEAN
522,-118.44,33.82,44.0,1601.0,448.0,2061.0,322.0,6.7257,321800.0,<1H OCEAN
523,-118.31,34.04,8.0,2110.0,363.0,790.0,155.0,1.2575,188000.0,<1H OCEAN
524,-118.32,39.16,35.0,1375.0,191.0,740.0,601.0,2.75,227100.0,<1H OCEAN
525,-118.1,34.15,36.0,4701.0,144.0,2958.0,489.0,1.7,67000.0,<1H OCEAN
526,-122.29,38.55,26.0,2129.0,390.0,1678.0,299.0,1.5539,231600.0,INLAND
527,-117.69,36.8,21.0,2313.0,706.0,655.0,275.0,5.2124,405100.0,INLAND
528,-118.22,33.6,25.0,1678.0,356.0,1034.0,389.0,3.506,85400.0,INLAND
529,-121.93,33.93,16.0,2670.0,277.0,1850.0,1031.0,1.4115,468800.0,NEAR OCEAN
530,-119.55,33.88,16.0,1644.0,201.0,653.0,810.0,2.7232,62200.0,<1H OCEAN
531,-122.48,34.0,15.0,1748.0,725.0,1188.0,258.0,2.9293,218800.0,<1H OCEAN
532,-118.01,33.93,17.0,1764.0,115.0,280.0,320.0,3.1146,109400.0,<1H OCEAN
533,-118.2,33.9,17.0,1980.0,240.0,3468.0,131.0,2.6583,80400.0,NEAR BAY
534,-117.48,34.16,52.0,839.0,440.0,1968.0,515.0,6.3052,500001.0,INLAND
535,-117.69,34.18,25.0,548.0,312.0,1615.0,1098.0,2.1111,252000.0,INLAND
536,-118.68,37.47,26.0,1312.0,609.0,1457.0,440.0,4.2404,237500.0,<1H OCEAN
537,-118.34,34.1,28.0,2765.0,909.0,1115.0,297.0,2.25,165600.0,NEAR BAY
538,-121.46,33.97,12.0,2299.0,689.0,1054.0,313.0,2.6623,96900.0,<1H OCEAN
539,-118.18,34.1,25.0,901.0,428.0,2789.0,242.0,2.75,156800.0,NEAR OCEAN
540,-117.12,38.5,15.0,1815.0,351.0,1540.0,581.0,2.2449,313400.0,NEAR BAY
541,-117.89,34.17,43.0,2718.0,451.0,1850.0,84.0,5.1538,187500.0,INLAND
542,-121.65,38.27,25.0,1448.0,317.0,2245.0,412.0,1.8958,436700.0,INLAND
543,-117.65,36.31,27.0,2012.0,397.0,1868.0,257.0,2.6997,94100.0,<1H OCEAN
544,-122.11,39.09,30.0,1209.0,394.0,3002.0,183.0,6.1359,140700.0,INLAND
545,-121.91,34.15,52.0,2427.0,182.0,9623.0,432.0,3.0938,287300.0,NEAR BAY
546,-122.23,35.13,22.0,5689.0,434.0,430.0,301.0,9.4667,403400.0,INLAND
547,-119.7,38.65,36.0,2277.0,339.0,2003.0,658.0,5.0941,500001.0,<1H OCEAN
548,-118.34,38.08,19.0,873.0,1491.0,1581.0,829.0,12.7823,259600.0,<1H OCEAN
549,-119.17,33.22,32.0,2120.0,1559.0,1094.0,273.0,5.7789,446200.0,INLAND
550,-118.22,38.45,35.0,2358.0,195.0,1487.0,423.0,4.7216,145200.0,<1H OCEAN
551,-117.16,37.95,44.0,146.0,586.0,2313.0,116.0,2.6979,300000.0,INLAND
