,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
268,1.7,32.0,5.0,1.1333333333333333,1473.0,2.533333333333333,38.51,-121.62,0.875
269,3.6875,30.0,4.83793103448276,1.0087353659390863,2448.0,3.834951456702089,33.95,-117.21,1.438
270,2.5208,36.0,5.766167260273925,1.0969465648854961,1718.0,2.3,33.91,-118.19,0.917
271,5.0,45.0,6.924256950672624,1.008968755823756,1255.0,2.9655172413793105,32.73,-117.09,1.402
272,3.0116,41.0,5.55163986331366,1.091702127659575,1132.0,3.84779253731343,33.97,-117.07,1.561
273,2.8571,12.0,3.652765957446809,1.09958333333334,1054.0,3.195833333333333,32.82,-117.69,3.376
274,4.1771,22.0,6.933333333333333,0.9666666666666667,967.0,3.876,37.8,-121.9,1.919
275,4.5,44.0,4.25,0.95975,3164.0,2.45,33.96,-118.21,1.351
276,4.875,21.0,6.42405063291139,1.070552739726027,785.0,3.444979856372444,33.99,-118.13,3.72
277,4.9,16.0,5.83720930232558,1.035980123255813,773.0,2.34492771084337,34.03,-118.42,2.438
278,4.8472,22.0,3.98275862068955,1.11895765479469,2417.0,1.88576547946989,34.07,-118.43,4.234
279,5.45,35.0,5.619252217012417,0.988764044943821,677.0,2.8656886223387,34.02,-118.43,5.00001
280,1.6036,52.0,4.1869696969697,1.078461538461537,1062.0,2.5104166666666665,37.95,-120.66,0.65
281,3.6346,32.0,5.252333591289655,1.06626506024096,1571.0,2.93827757009344,33.96,-118.41,1.153
282,1.6333,45.0,3.833333333333333,1.0727777777777778,1646.0,4.722222222222222,33.21,-118.2,1.118
283,4.0417,24.0,5.256410256410255,1.0672043010752632,2411.0,2.8172044198895034,32.71,-116.96,1.3
284,5.1667,9.0,5.636363636363637,1.07828169014084,679.0,3.576923076923077,34.13,-117.96,2.087
285,4.0887,27.0,5.813953488372093,1.0301779366023207,1466.0,2.9485981308411215,37.92,-121.91,2.575
286,5.2981,18.0,4.7,1.0,12.0,1.8266666666666667,37.27,-122.06,4.5
287,5.8,25.0,6.02283464566919,1.0898654295532637,1201.0,2.735451215439868,37.76,-121.97,2.861
288,3.5833,18.0,4.953488372093023,1.028971602987708,1292.0,2.392707317073171,34.04,-118.13,1.893
289,2.5481,35.0,4.66785364885496,1.039215686274509,733.0,3.082474226804124,32.73,-117.33,1.194
290,2.1875,14.0,4.38983050847458,1.0508474576271145,634.0,1.9668811470044367,39.8,-121.32,1.347
291,3.9559,17.0,5.181818181818182,1.0555555555555556,1802.0,3.0833333333333335,34.43,-118.07,2.063
292,3.5208,34.0,6.543457943925233,1.0413223140495833,1462.0,2.96448598130841,33.97,-118.1,0.698
293,2.625,29.0,3.806896551724138,1.0160642570281069,576.0,4.904229589591936,37.96,-121.9,1.924
294,5.5716,24.0,5.470198675496689,0.9901960784313728,1087.0,3.0790837696335065,34.05,-118.25,1.75
295,1.8469,35.0,2.8095238095238093,1.0,1679.0,1.742957968095238,34.02,-118.26,2.625
296,1.9485,29.0,4.918429004918429,1.0491842900491841,635.0,2.5980392156862746,32.79,-117.91,1.083
297,6.7386,31.0,7.31331337144776,1.038373411330048,1167.0,2.9600392905839437,34.22,-118.54,3.552
298,3.7059,27.0,5.848101265822785,1.0583941605839415,1377.0,2.77922077922078,38.29,-121.42,0.906
299,5.0227,31.0,6.813957746478873,1.0595774647887324,3274.0,2.914586776859504,34.5,-117.94,2.93
300,4.0673,26.0,4.272277227722772,0.9774193548387096,662.0,3.272277227722772,33.91,-117.79,2.167
301,3.0138,45.0,4.8,0.8888888888888888,437.0,1.9466666666666668,34.05,-118.41,2.604
302,3.2708,23.0,4.31377551020408,1.0526315789473684,696.0,1.527315789473684,33.95,-117.92,2.131
303,2.6909,52.0,4.817571428571428,0.9285714285714286,637.0,2.8175714285714286,36.72,-119.8,0.952
304,3.0,17.0,5.22222222222222,1.0636363636363635,1071.0,2.744222222222222,33.15,-117.04,1.333
305,1.4286,36.0,4.065950106007843,1.0433550106007843,1549.0,3.173565950106008,33.95,-118.28,0.928
306,2.9063,32.0,4.29356520943057,1.1310778865248663,522.0,3.5421686746987953,34.17,-118.33,1.053
307,3.7,33.0,5.942131868131868,1.0205128205128204,1733.0,4.34681318681318,33.68,-117.32,1.165
308,4.8,11.0,4.906976744186046,1.0256410256410255,1235.0,3.347826086956522,33.63,-117.98,2.01
309,3.0925,31.0,4.943609022580645,1.060869565217391,522.0,2.532258064516129,33.61,-118.27,1.586
310,4.8038,16.0,6.57391304347826,1.0410958904109613,1686.0,2.706890756637168,38.57,-120.39,1.125
311,1.9236,17.0,5.636363636363637,1.0,834.0,1.5975609756097562,37.72,-119.17,0.839
312,4.2708,36.0,4.824561403508772,1.041559633027523,1676.0,3.087719298245614,33.77,-118.14,1.875
313,3.7361,35.0,4.735294117647059,0.9882352941176471,1114.0,3.08333333333333,33.81,-118.01,1.485
314,4.5865,30.0,5.052278481012658,1.034558823529412,904.0,2.658823529411765,34.2,-118.41,2.292
315,3.7813,25.0,4.971720430107527,1.038395061728395,1532.0,4.0,33.98,-118.05,1.298
316,4.3171,5.0,6.45,1.0208333333333335,14.0,3.375,38.03,-122.31,3.041
317,4.8365,18.0,5.839473684210527,1.0872340425531914,1799.0,2.73684210526416,36.59,-121.99,1.515
318,5.0,17.0,5.165675675675675,1.0961891891891893,2045.0,3.293729372937294,33.61,-117.3,1.926
319,3.2326,7.0,4.639097228915663,1.0769230769230769,1824.0,2.35010597267664,37.37,-121.39,1.281
320,1.7917,30.0,3.9445390070721644,1.083495145631068,1807.0,2.9265822102425876,33.98,-118.37,1.909
321,7.1115,26.0,6.0,0.8,1438.0,2.9,37.75,-122.23,4.797
322,3.1786,33.0,5.44176470588236,1.0027586206896553,1791.0,2.9672131147540983,34.08,-118.04,2.833
323,3.4,34.0,4.914391566265061,1.0744206007905837,692.0,3.302325581395348,32.75,-117.11,1.153
324,3.6719,33.0,5.37275746017636,1.03899767771145,1550.0,2.990610328638992,34.23,-117.22,2.783
325,3.4286,36.0,4.481727777777778,1.0718568027777777,1247.0,4.238877300636266,33.99,-117.98,1.805
326,4.1719,16.0,5.835174835174835,1.04,596.0,2.452449524495245,33.62,-117.91,2.021
327,3.6708,35.0,4.285714285714286,0.9571428571428571,2719.0,1.733333333333333,37.33,-122.47,1.375
328,4.8125,24.0,5.824,1.12,1098.0,2.56,36.76,-122.45,2.46
329,2.6014,43.0,5.252857142857143,1.053571428571428,1177.0,3.2728571428571427,34.21,-118.38,1.341
330,5.8594,37.0,5.7,1.06,719.0,3.0,38.61,-122.19,1.719
331,2.1844,41.0,4.41472995545897,1.170114942528735,757.0,2.8287349765282,34.06,-118.27,1.65
332,2.0938,18.0,4.086956521739131,1.0534782608695652,1343.0,2.547663551401869,35.38,-119.16,0.712
333,3.5167,13.0,6.013559605797101,1.1469483568075118,589.0,2.44162464654946,39.77,-121.27,0.746
334,5.4167,52.0,6.4,1.0909090909090908,877.0,2.878787878787878,37.95,-122.18,3.404
335,5.9792,27.0,7.0672489082265,1.049335548013801,736.0,2.934853095541401,38.26,-121.45,2.625
336,2.4811,12.0,4.847354838709677,1.1468642914171054,2469.0,2.8450113157894736,40.78,-122.23,0.906
337,2.6167,52.0,4.867193675887326,1.032989690721649,1047.0,2.764376739811925,37.44,-122.15,1.773
338,3.5185,16.0,4.639269406607971,1.0776623376623378,1223.0,3.837662337662338,34.22,-119.72,1.837
339,2.3179,33.0,5.171777001777001,1.025974025974026,784.0,3.232222222222222,36.65,-121.39,0.875
340,3.3571,27.0,5.01457317004981,1.06620232404188,1569.0,3.9148937176946546,36.95,-119.68,1.621
341,2.6607,18.0,5.23008849557522,1.0657894736842104,719.0,2.389830508474576,35.39,-119.03,0.783
342,4.2375,52.0,5.387848101265822,1.0790697674418606,1719.0,3.162827118644068,37.76,-122.03,3.0
343,2.5,37.0,4.9519083916083915,1.1809644427379435,735.0,2.47202547202547,35.36,-118.26,0.655
344,4.5,20.0,5.8274407481200905,1.02941176470589,1333.0,2.869281045182724,33.98,-118.06,1.69
345,2.14,27.0,5.041666666666665,1.0494929097497205,835.0,2.8273577357735773,33.74,-116.93,0.957
346,1.9688,18.0,5.556666666666667,1.096666666666666,2198.0,3.266666666666666,33.69,-117.84,2.09
347,4.16,52.0,5.54766355140142,1.011627906976744,1701.0,3.00476635514018,37.78,-122.43,5.00001
348,4.5,52.0,5.4267148806929,1.0996655533167539,1599.0,2.9880278514062186,34.22,-118.41,2.19
349,4.0,17.0,5.857142857142856,1.0173146853146853,1571.0,4.146853146853144,33.61,-117.94,1.67
350,6.4575,43.0,5.25,0.875,652.0,2.25,33.87,-118.12,3.867
351,0.9072,39.0,4.685416666666667,1.0310344827586206,826.0,2.8395061728395063,33.97,-118.41,0.944
352,4.6354,29.0,5.9248959103941905,1.116636956521739,1073.0,3.13986013986005,33.87,-118.18,1.347
353,2.7188,12.0,4.067484662576687,0.965289256198347,905.0,2.596528925619834,37.98,-120.9,1.513
354,1.6023,20.0,4.73913043478262,1.09641460662622,2850.0,2.3115384615384618,37.36,-122.12,0.535
355,4.0,37.0,5.539453781512606,0.996324129963245,1030.0,3.12605655291407,38.54,-121.83,1.167
356,2.4167,43.0,5.256737556737557,1.065934065934066,612.0,2.58005800580058,34.1,-117.28,0.813
357,6.764,26.0,7.36671875,1.022900473536009,1095.0,2.6435332122553605,34.26,-118.32,3.868
358,3.8,38.0,4.753901058139534,1.0589071060244908,899.0,2.9484536082474246,33.76,-117.98,1.197
359,8.5333,16.0,6.289617486338679,0.988142294919781,974.0,3.180722891566265,34.63,-117.81,4.125
360,5.4667,37.0,6.56730769230769,1.026923076923077,1247.0,2.25,34.17,-118.12,2.152
361,2.0357,21.0,6.90833333333333,1.0,633.0,3.3626376811594203,37.76,-120.86,0.931
362,2.9844,32.0,3.981166233766234,1.0314773205314773,1406.0,3.1208510638297873,34.04,-118.21,1.576
363,3.5,46.0,5.276497683544302,0.996835443037974,1160.0,3.514748297632209,34.17,-118.45,2.334
364,4.5461,36.0,5.8,1.1875,1102.0,2.4,38.34,-122.27,1.792
365,1.8795,4.0,1.769698795180722,0.9951807228915663,963.0,1.9813559322033898,34.08,-118.44,3.134
366,3.8125,32.0,4.890575912408996,1.0907839416058394,3950.0,2.635413832818063,33.94,-118.26,2.722
367,3.6,34.0,4.917502413793103,0.9617021276595756,684.0,1.9776119402985075,37.89,-122.01,3.353
368,2.5673,45.0,4.278524590163935,1.1217391304347828,2057.0,3.111926605504587,34.1,-118.28,2.114
369,2.5562,11.0,4.52941176470588,1.087058823529412,1220.0,2.835294117647059,38.71,-121.43,1.214
370,3.5,45.0,3.3,1.0514285714285714,2140.0,2.592857142857144,34.06,-118.4,1.743
371,7.4387,42.0,7.8,1.0,1341.0,2.6,37.36,-122.09,5.00001
372,2.7167,52.0,5.282413793103448,1.0956739130434783,788.0,1.948598130841123,37.81,-122.02,3.897
373,2.45,22.0,4.0,1.085,1546.0,2.75,32.79,-117.08,1.278
374,6.1329,11.0,7.378082901554405,0.98177330688365,899.0,2.578947368421052,33.77,-117.22,2.588
375,1.9688,32.0,1.912457943925233,1.045936106463315,776.0,3.014925373134328,33.75,-117.27,0.946
376,3.8,18.0,6.62264150943396,1.0284123605643478,393.0,3.387096774193548,38.12,-121.35,0.819
377,2.6083,13.0,4.7125,1.03125,13.0,3.12,32.7,-117.3,1.63
378,3.75,35.0,4.453974358974359,1.053589743589743,1843.0,2.609523809523808,33.64,-117.92,1.759
379,3.4107,27.0,5.0,0.9888888888888889,958.0,2.888888888888889,38.04,-121.38,0.833
380,1.9643,27.0,4.51063829787234,1.0313137931034482,794.0,2.833333333333333,40.97,-122.0,0.776
381,3.2322,52.0,4.3125,1.0625,855.0,2.25,33.79,-118.12,5.00001
382,3.5,19.0,5.095,0.99,1135.0,2.48,37.89,-121.42,2.094
383,2.7167,12.0,5.66126812681269,1.0380225711483582,2985.0,3.362367631139107,38.34,-121.34,1.563
384,1.7073,31.0,3.89462365591478,1.0596890756302522,1675.0,2.817761319851279,33.78,-118.41,0.927
385,6.2861,9.0,6.5,1.01,1281.0,2.9,34.14,-117.86,2.361
386,2.0179,38.0,5.439510393951039,0.9658823529411765,841.0,2.5089004714006733,38.77,-122.23,0.582
387,5.3719,17.0,7.859302325581396,1.04672131147541,543.0,3.056616242039215,34.23,-118.14,1.117
388,3.1875,45.0,5.37693706294492,1.018181818181818,692.0,2.8461538461538463,37.33,-122.1,1.541
389,3.35,17.0,5.293515789473684,1.0,1017.0,4.1578947368421,33.79,-117.32,1.604
390,5.2564,14.0,5.92225142251564,0.977649749304089,1245.0,3.065625,38.02,-122.16,3.482
391,2.9583,26.0,4.947826086956522,1.092996108929961,1312.0,3.3104606741573033,34.0,-118.24,1.669
392,3.6,23.0,4.0674980790066,1.0134266932669738,1604.0,2.784964029850746,33.89,-118.2,2.281
393,1.7917,7.0,3.827672928190616,1.0496068188426264,921.0,2.86905335645457,32.75,-115.97,0.444
394,4.0391,33.0,5.143047619047619,1.0085271317829456,1462.0,3.00493814432971,33.79,-118.35,2.063
395,5.0596,19.0,4.9392405063291145,1.1139240506329113,1035.0,1.962759550561797,33.75,-117.97,3.328
396,6.3269,27.0,6.058691588785047,1.0,709.0,2.7193548387096773,33.85,-118.38,3.844
397,3.2898,38.0,6.232692307692307,1.026143790849008,1356.0,3.2279141414379,37.99,-121.29,2.652
398,2.6513,43.0,5.234895321637419,1.0060298507462688,1282.0,2.339869354838709,37.8,-122.46,0.871
399,4.1519,19.0,5.067142857142857,1.0738297872340425,1362.0,1.8571428571428572,33.92,-117.82,3.482
400,3.1375,13.0,4.2704402869508,1.0040322580645162,1225.0,2.8172839506172838,32.75,-117.08,0.863
401,2.3,35.0,4.757575757575758,0.9507575757575756,909.0,3.050145454545454,34.08,-118.33,1.585
402,3.9643,6.0,6.92875,0.8,10.0,3.75,35.2,-117.95,1.563
403,6.6181,36.0,6.779923756906082,0.9723502307692308,890.0,2.792049773759805,37.36,-122.13,5.00001
404,6.2167,37.0,6.906976744186095,1.0,1424.0,2.891304347826087,37.97,-122.02,4.107
405,2.2361,35.0,5.442337884057971,1.061855281690141,1343.0,2.96688745070093,40.54,-121.41,0.63
406,2.4523,52.0,5.769230769230769,1.236923076923077,852.0,2.576923076923077,34.09,-117.14,0.912
407,3.125,52.0,5.0,1.0533333333333332,888.0,2.6,37.77,-122.64,2.11
408,3.3272,11.0,4.87915887850467,1.0959892086330936,1130.0,2.967741935483871,34.1,-117.2,1.513
409,1.7167,28.0,4.272855762081289,1.039660049756973,2818.0,3.086713609467379,37.97,-122.41,1.07
410,1.9875,25.0,4.5,1.0,12.0,2.7,36.7,-121.57,0.646
411,5.1098,12.0,5.36304832038869,1.09455023622047,1670.0,2.749056603773585,37.4,-121.97,4.658
412,3.8295,35.0,4.72645602209854,1.0147887323841058,2631.0,3.33238410596031,34.17,-118.44,1.744
413,4.7188,24.0,5.156726457364171,1.00245098039215,571.0,3.0418840579710147,34.21,-118.14,2.596
414,3.7039,40.0,5.914285714285715,1.0,942.0,3.5207275520727555,34.21,-118.38,2.711
415,2.3125,14.0,5.078033707865166,1.0254237288135593,905.0,3.3533228866871747,33.72,-117.68,1.813
416,1.3125,19.0,4.6975,1.0,9.0,3.84375,32.91,-115.49,0.681
417,1.4888,31.0,4.62962962962963,1.0542016129032257,1237.0,4.2727272727272725,32.75,-117.31,0.455
418,4.1264,49.0,5.235849056603773,0.976502617801047,1266.0,2.924784036724568,33.69,-118.26,1.862
419,3.7143,22.0,7.081818181818182,1.0661328661328662,2310.0,2.753585185185185,34.1,-117.26,1.152
420,4.3125,28.0,5.764705882352941,1.02293902281806,1337.0,2.8691699751647,34.25,-119.34,2.168
421,2.625,20.0,4.25,1.0833333333333333,2799.0,3.44,37.78,-122.2,1.971
422,2.9485,36.0,5.165664781609195,1.0476190476190477,1332.0,1.9136690647482013,33.95,-118.24,2.531
423,5.8125,16.0,6.037234042553192,0.9795918367346939,1485.0,3.010566037735585,33.9,-117.91,1.647
424,1.7463,15.0,4.57142857142857,1.0726631578947368,2792.0,3.2848101265822787,38.13,-121.44,1.198
425,6.0288,29.0,6.096774193548387,1.083625730994152,1038.0,2.72704406779666,34.14,-118.18,4.318
426,2.75,26.0,4.85328719723804,1.0577882352941177,1184.0,2.764705882352941,33.93,-118.19,1.655
427,4.2368,29.0,5.268942732907844,1.0616822429906543,855.0,2.8673501704834963,34.05,-118.15,2.713
428,2.4167,34.0,4.0,1.2028112582786517,927.0,2.9269824764168666,33.99,-118.41,1.521
429,3.6343,34.0,4.8,1.0272727272727273,903.0,1.8666666666666667,34.07,-118.1,2.685
430,3.3349,24.0,7.326739130434782,1.0566037735849056,567.0,3.0652173913043477,38.11,-121.27,1.148
431,2.8125,38.0,4.817056657704585,1.103354006622586,1205.0,2.7494712643678163,38.58,-121.44,0.737
432,3.2138,7.0,3.8984028662420287,1.0597484276729863,1433.0,4.0566850746268655,34.05,-117.89,1.569
433,4.0157,25.0,5.965217391304348,1.0876623376623376,981.0,2.9565217391304346,33.75,-118.26,2.64
434,4.6111,35.0,4.5098360655737,1.0493827160493827,822.0,2.430612244897959,37.95,-122.06,3.5
435,4.1607,26.0,5.065134099616858,1.146938775510204,684.0,2.5390625,33.85,-118.24,2.054
436,2.1667,29.0,4.25,1.08,907.0,2.16,38.25,-122.04,1.121
437,4.1771,32.0,5.45152877140629,0.9791666666666667,624.0,3.0,34.05,-118.13,1.141
438,3.5813,52.0,5.0107387863521815,1.0,589.0,1.4423897959183676,34.05,-118.36,5.00001
439,5.2098,4.0,5.81818181818182,0.9818181818181818,2496.0,3.123558762887034,38.61,-121.35,1.56
440,3.5,50.0,4.149877300460528,0.9656318452914798,925.0,2.49663716814159,34.01,-118.44,1.604
441,7.569,52.0,6.642857142857143,1.0,685.0,2.75,37.9,-122.43,5.00001
442,1.75,18.0,4.83720930232558,1.095022624434389,786.0,1.9595022421444697,32.7,-117.38,0.57
443,4.8295,15.0,6.067221879037801,0.9879695340520245,892.0,3.0167226890753,34.26,-119.02,2.095
444,2.6667,33.0,5.138728323699445,1.0268199277947507,1673.0,2.939591836734694,35.57,-117.24,0.759
445,7.4819,38.0,7.058823529411765,0.9771194029850747,921.0,2.8745098039215686,34.17,-118.46,5.00001
446,1.3125,32.0,4.0,1.0,535.0,2.6,38.53,-121.43,0.578
447,2.6036,13.0,3.6450943396226414,1.0684410646387845,1361.0,2.0784513274336285,33.93,-117.28,1.721
448,3.1597,32.0,4.97632508816563,1.013959731543624,1044.0,2.8172043010752694,37.76,-122.14,2.524
449,2.4194,39.0,3.922222222222222,1.0555555555555556,892.0,1.982222222222222,34.05,-118.09,5.00001
450,4.0769,26.0,5.845454545454545,1.0545454545454545,2724.0,2.7545454545454544,32.93,-117.04,2.104
451,5.5,52.0,6.381764705882353,1.0440199001497517,1287.0,2.9341365352941176,34.04,-118.44,2.333
452,3.4236,2.0,5.483253589743589,1.054945054945055,1233.0,2.7157894736842105,34.01,-117.22,1.291
453,5.4,6.0,5.56903769230769,1.0376923076923077,1598.0,3.0123456790123457,32.8,-117.86,3.171
454,3.8571,19.0,4.62237762237762,1.0,948.0,2.96774193548387,33.65,-117.25,2.67
455,3.0368,31.0,4.904291666666667,1.0625,1255.0,2.576580021300173,37.79,-122.04,2.868
456,3.8906,18.0,3.502450980392157,1.0677570093457958,1337.0,2.922751773033728,37.71,-122.44,4.35
457,3.0972,52.0,3.9148936170212765,1.0045335277050438,905.0,3.182416356824161,34.0,-118.36,2.155
458,2.9444,36.0,4.0,1.0526315789473684,1335.0,2.5789473684210527,37.43,-122.17,2.986
459,3.4047,48.0,4.946236559139785,1.0359116022099084,752.0,2.4918032786885247,34.05,-118.11,2.705
460,2.9107,25.0,4.272317535376314,1.0493150684931507,2095.0,1.9976190476190476,34.47,-119.69,5.00001
461,6.0086,22.0,7.63855421686746,1.008815881542825,765.0,3.08769294605809,34.04,-117.97,3.983
462,3.5,39.0,4.996413793103448,1.0049140896618605,1576.0,2.9482758620689653,34.06,-118.27,2.161
463,3.6607,16.0,6.285714285714284,1.011764705882353,1098.0,2.605577889447446,33.93,-117.87,1.411
464,5.0592,35.0,6.557789473684211,1.0577894736842104,876.0,2.48392523364486,34.19,-118.41,5.00001
465,2.65,35.0,4.0,0.9331717171717172,651.0,2.9944444444444445,34.27,-118.41,2.831
466,3.0938,5.0,5.845273631840796,1.0689655172413792,1634.0,2.71929824561403,36.77,-119.77,0.943
467,2.6733,28.0,5.764705882352941,1.116710569105691,3155.0,3.423529411764706,33.96,-116.95,0.652
468,3.375,4.0,6.273157894736842,1.1189473684210527,1172.0,2.527315789473684,33.63,-117.97,1.269
469,2.7403,44.0,5.633802816901578,1.1830985915492958,1076.0,2.97910447761194,37.26,-120.79,0.543
470,3.2321,52.0,4.895915492957746,1.0993485348534853,1654.0,1.9591549295774644,37.97,-122.04,3.349
471,6.1039,45.0,5.098656327165475,1.068377096774219,676.0,3.228915662650603,33.92,-118.39,2.13
472,1.4,46.0,3.5938356164383576,0.937602113821138,1395.0,2.4748752212387326,34.15,-118.13,1.403
473,3.9,44.0,5.914386861313875,1.079392235483868,1583.0,4.105963243132761,33.98,-118.13,3.609
474,4.4107,17.0,5.187909345292338,0.9892938372467266,1317.0,3.688311602186886,33.83,-117.23,1.532
475,1.8594,14.0,4.098591512929268,1.0,877.0,2.8292682926829267,40.58,-122.04,0.875
476,4.3611,35.0,6.977419354838705,1.049453551912568,1085.0,3.064102564102564,32.73,-117.1,1.856
477,2.971,19.0,5.323529411764706,1.048764705882353,974.0,2.848186567164179,32.79,-115.56,0.863
478,3.1875,38.0,5.24193548387097,0.9915254237288136,613.0,3.2419354838709675,35.39,-118.03,0.691
479,3.05,19.0,4.723004694838735,1.078498956680941,2132.0,2.437853140096618,33.65,-118.07,1.553
480,1.6111,52.0,6.490563855421576,1.0,822.0,3.0771887550803454,33.86,-116.35,0.75
481,3.2833,13.0,4.906927601809963,1.0,990.0,2.888888888888889,33.99,-117.24,1.168
482,3.1458,23.0,4.98360655737706,0.9938650308835031,753.0,2.5870053097345,33.99,-117.93,1.668
483,3.3922,45.0,4.987087087087087,0.9663636363636363,533.0,2.282828282828283,38.42,-122.44,1.519
484,5.5208,32.0,6.0,1.0295081967213116,1284.0,2.8621052631578956,37.6,-122.23,2.393
485,1.9083,24.0,4.693630573248407,1.0851063829787233,826.0,3.145077922077926,34.03,-117.08,0.818
486,5.7875,17.0,5.184079601990049,1.0,928.0,3.611650485436893,33.72,-117.79,1.844
487,3.2813,20.0,3.6625,1.01,1005.0,1.83516,33.99,-118.1,1.174
488,1.9063,36.0,5.2727272727272725,1.022222222222222,1426.0,3.0045454545454544,33.83,-118.28,1.158
489,2.6976,25.0,4.69753315659946,1.1079136629213484,1694.0,3.33888888888888,37.32,-121.48,1.769
490,5.3625,10.0,6.396774193548387,1.0,957.0,2.764968152866242,34.22,-119.32,2.819
491,4.4167,18.0,5.78136051502325,1.049556701030928,1650.0,2.686821659498244,39.54,-123.2,1.875
492,3.5071,52.0,4.73684210526316,1.021844660194174,1045.0,3.3514792899408654,37.27,-121.82,1.851
493,3.6607,39.0,5.4,0.9886075949367089,517.0,2.4573646643878404,37.73,-122.47,2.5
494,3.375,25.0,4.8171207793358,1.111868142389937,1341.0,3.018867924528302,34.12,-118.01,2.448
495,1.867,29.0,4.833333333333333,1.0666666666666667,1368.0,2.0,34.1,-118.45,1.603
